@relation estimation
@attribute f1 numeric
@attribute f2 numeric
@attribute f3 numeric
@attribute f4 numeric
@attribute f5 numeric
@attribute f6 numeric
@attribute f7a numeric
@attribute f7b numeric
@attribute f7c numeric
@attribute f8a numeric
@attribute f8b numeric
@attribute f8c numeric
@attribute f9a numeric
@attribute f9b numeric
@attribute f9c numeric
@attribute f10a numeric
@attribute f10b numeric
@attribute f10c numeric
@attribute f11a numeric
@attribute f11b numeric
@attribute f11c numeric
@attribute f12a numeric
@attribute f12b numeric
@attribute f12c numeric
@attribute f13 numeric
@attribute f14 numeric
@attribute f15 numeric
@attribute f16 numeric
@attribute f17 numeric
@attribute f18 numeric
@attribute f19 numeric
@attribute f20 numeric
@attribute f21 numeric
@attribute f22 numeric
@attribute f23 numeric
@attribute f24 numeric
@attribute f25a numeric
@attribute f25b numeric
@attribute f25c numeric
@attribute f25d numeric
@attribute f25e numeric
@attribute f25f numeric
@attribute f26a numeric
@attribute f26b numeric
@attribute f26c numeric
@attribute f26d numeric
@attribute f26e numeric
@attribute f26f numeric
@attribute f27a numeric
@attribute f27b numeric
@attribute f27c numeric
@attribute f27d numeric
@attribute f27e numeric
@attribute f27f numeric
@attribute f28a numeric
@attribute f28b numeric
@attribute f28c numeric
@attribute f28d numeric
@attribute f28e numeric
@attribute f28f numeric
@attribute f29a numeric
@attribute f29b numeric
@attribute f29c numeric
@attribute f29d numeric
@attribute f29e numeric
@attribute f29f numeric
@attribute f30a numeric
@attribute f30b numeric
@attribute f30c numeric
@attribute f30d numeric
@attribute f30e numeric
@attribute f30f numeric
@attribute f31a numeric
@attribute f31b numeric
@attribute f31c numeric
@attribute f31d numeric
@attribute f32a numeric
@attribute f32b numeric
@attribute f32c numeric
@attribute f32d numeric
@attribute f33a numeric
@attribute f33b numeric
@attribute f33c numeric
@attribute f33d numeric
@attribute f34a numeric
@attribute f34b numeric
@attribute f34c numeric
@attribute f34d numeric
@attribute f35a numeric
@attribute f35b numeric
@attribute f35c numeric
@attribute f35d numeric
@attribute f36a numeric
@attribute f36b numeric
@attribute f36c numeric
@attribute f36d numeric
@attribute f37a numeric
@attribute f37b numeric
@attribute f37c numeric
@attribute f37d numeric
@attribute f38a numeric
@attribute f38b numeric
@attribute f38c numeric
@attribute f38d numeric
@attribute f39a numeric
@attribute f39b numeric
@attribute f39c numeric
@attribute f39d numeric
@attribute f40a numeric
@attribute f40b numeric
@attribute f40c numeric
@attribute f40d numeric
@attribute f41a numeric
@attribute f41b numeric
@attribute f41c numeric
@attribute f41d numeric
@attribute f42a numeric
@attribute f42b numeric
@attribute f42c numeric
@attribute f42d numeric
@attribute f43a numeric
@attribute f43b numeric
@attribute f43c numeric
@attribute f43d numeric
@attribute f44a numeric
@attribute f44b numeric
@attribute f44c numeric
@attribute f44d numeric
@attribute f45a numeric
@attribute f45b numeric
@attribute f45c numeric
@attribute f45d numeric
@attribute f46a numeric
@attribute f46b numeric
@attribute f46c numeric
@attribute f46d numeric
@attribute f47a numeric
@attribute f47b numeric
@attribute f47c numeric
@attribute f47d numeric
@attribute f48a numeric
@attribute f48b numeric
@attribute f48c numeric
@attribute f48d numeric
@attribute f49a numeric
@attribute f49b numeric
@attribute f49c numeric
@attribute f49d numeric
@attribute f50a numeric
@attribute f50b numeric
@attribute f50c numeric
@attribute f50d numeric
@attribute f51a numeric
@attribute f51b numeric
@attribute f51c numeric
@attribute f51d numeric
@attribute f52a numeric
@attribute f52b numeric
@attribute f52c numeric
@attribute f52d numeric
@attribute f53a numeric
@attribute f53b numeric
@attribute f53c numeric
@attribute f53d numeric
@attribute f54a numeric
@attribute f54b numeric
@attribute f54c numeric
@attribute f54d numeric
@attribute f55 numeric
@attribute f56 numeric
@attribute f57 numeric
@attribute f58 numeric
@attribute f59 numeric
@attribute f60 numeric
@attribute f61 numeric
@attribute f62 numeric
@attribute f63 numeric
@attribute f64 numeric
@attribute f65 numeric
@attribute f66 numeric
@attribute class { Positive, Negative}
@data
1.545454545454545,0.2024793388429752,1.0,2.5,11.0,0.4857142857142857,1.833333333333333,1.0,?,0.7222222222222223,0.25,?,1.0,0.5,?,3.0,1.5,?,3.0,2.0,?,0.1571428571428571,0.05714285714285714,?,0.625,0.046875,0.5,1.0,4.0,0.07142857142857142,0.7272727272727273,0.1074380165289256,0.5,1.5,11.0,0.2285714285714286,0.8429752066115702,1.545454545454545,1.833333333333333,?,?,?,0.2803560076287349,0.8099173553719009,2.888888888888889,?,?,?,1.0,2.0,2.0,?,?,?,0.8333333333333334,1.666666666666667,2.0,?,?,?,3.666666666666667,5.5,1.5,?,?,?,3.090909090909091,8.5,2.75,?,?,?,0.5594405594405595,0.6363636363636365,0.9696969696969697,?,0.3288918873334457,0.1548371414681575,0.7367178276269184,?,1.0,1.0,1.0,?,0.6,0.5,1.0,?,0.7333333333333333,1.571428571428571,1.833333333333333,?,0.01338912133891213,0.04102564102564103,0.1103448275862069,?,0.4044117647058824,0.3409090909090909,0.625,?,0.2315051020408163,0.06490384615384615,0.1875,?,0.5,0.5,1.0,?,0.4,0.3333333333333333,0.6666666666666666,?,0.3636363636363636,1.333333333333333,2.0,?,0.1470588235294118,0.4545454545454545,1.25,?,0.4807692307692307,0.546875,0.8333333333333334,?,0.1434948979591837,0.06755514705882353,0.3214285714285714,?,1.0,1.0,1.0,?,0.4,0.3333333333333333,0.6666666666666666,?,0.2666666666666667,0.5714285714285714,0.6666666666666666,?,0.004184100418410041,0.01282051282051282,0.03448275862068965,?,1.188811188811189,1.604166666666667,1.333333333333333,?,0.6198347107438016,1.040849673202614,1.714285714285714,?,2.0,2.0,1.0,?,1.0,1.0,1.0,?,0.7333333333333333,0.4285714285714285,0.3333333333333333,?,0.02845188284518828,0.6875,0.4444444444444444,?,0.6441558441558441,0.2667905268328101,1.0,0.5,0.3548387096774194,0.2285714285714286,0.4081632653061225,0.1307901907356948,1.0,0.3333333333333333,0.25,0.1020408163265306,Positive
1.5,0.5833333333333334,0.5,3.0,6.0,0.5454545454545454,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,1.5,1.5,0.5,3.0,5.0,0.4545454545454545,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,?,?,?,2.571428571428571,?,?,?,1.0,?,?,?,1.0,?,?,?,0.8333333333333334,?,?,?,0.0505050505050505,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,0.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,0.0,?,?,?,1.0,?,?,?,1.0,?,?,?,1.0,?,?,?,1.0,?,?,?,1.0,?,?,?,0.0606060606060606,?,?,?,1.0,1.5,1.0,1.0,0.4545454545454545,0.4545454545454545,?,?,?,?,0.0,0.0,Negative
1.428571428571429,0.673469387755102,0.5,3.0,7.0,0.4545454545454545,1.0,?,?,0.0,?,?,1.0,?,?,1.0,?,?,1.0,?,?,0.04545454545454546,?,?,0.75,0.0625,0.5,1.0,2.0,0.06818181818181818,1.583333333333333,0.8680555555555557,0.5,3.5,6.0,0.4318181818181818,1.428571428571429,?,?,?,?,?,?,?,?,?,?,?,0.5,?,?,?,?,?,3.0,?,?,?,?,?,7.0,?,?,?,?,?,10.0,?,?,?,?,?,1.239130434782609,1.9,?,?,1.40625,15.625,?,?,1.0,1.0,?,?,1.166666666666667,3.5,?,?,0.6666666666666666,2.0,?,?,0.04288939051918736,0.4042553191489362,?,?,0.525,0.75,?,?,0.0928030303030303,?,?,?,1.0,0.5,?,?,0.3333333333333333,1.0,?,?,0.2857142857142857,2.0,?,?,0.15,1.5,?,?,0.5869565217391305,0.8999999999999999,?,?,0.10125,1.125,?,?,1.0,1.0,?,?,0.3333333333333333,1.0,?,?,0.2222222222222222,0.6666666666666666,?,?,0.006772009029345371,0.06382978723404255,?,?,1.118012422360249,1.2,?,?,1.091020408163265,0.0,?,?,1.0,2.0,?,?,1.0,1.0,?,?,0.7777777777777778,0.3333333333333333,?,?,0.04514672686230248,0.4,?,?,1.151515151515151,1.234567901234568,1.0,1.0,0.375,0.4318181818181818,0.5454545454545454,0.1025641025641026,1.0,0.3333333333333333,0.25,0.1363636363636364,Positive
1.722222222222222,0.3395061728395061,1.0,3.0,9.0,0.4305555555555556,1.2,?,?,0.06,?,?,1.0,?,?,1.5,?,?,5.0,?,?,0.1666666666666667,?,?,1.166666666666667,0.05555555555555556,1.0,1.5,3.0,0.09722222222222222,0.8461538461538461,0.5532544378698223,0.5,3.0,13.0,0.3055555555555556,1.435185185185185,?,?,?,?,?,5.658436213991769,?,?,?,?,?,1.0,?,?,?,?,?,2.0,?,?,?,?,?,1.8,?,?,?,?,?,2.583333333333333,?,?,?,?,?,0.5344129554655871,0.7125506072874493,?,?,1.695077426664988,9.4422090729783,?,?,0.5,0.5,?,?,1.0,2.0,?,?,1.083333333333333,1.625,?,?,0.01959038290293856,0.05011389521640092,?,?,0.6774193548387096,0.9722222222222223,?,?,0.1636363636363637,0.925925925925926,?,?,1.0,1.0,?,?,0.5,1.0,?,?,0.3333333333333333,0.6,?,?,0.2258064516129032,0.5833333333333334,?,?,0.736842105263158,0.9824561403508772,?,?,0.1702127659574468,0.9481481481481482,?,?,1.0,1.0,?,?,0.5,1.0,?,?,0.25,0.375,?,?,0.006233303650934996,0.01594533029612756,?,?,1.087719298245614,1.010526315789474,?,?,1.040189125295508,1.024,?,?,1.0,1.0,?,?,1.0,1.0,?,?,0.75,0.625,?,?,0.0276046304541407,0.631578947368421,?,?,0.7051282051282052,1.121461698384775,1.0,1.0,0.4333333333333333,0.3055555555555556,0.7596899224806202,0.1837787154242851,1.0,0.5,0.2142857142857143,0.1627906976744186,Positive
2.625,0.796875,1.0,4.0,8.0,0.3783783783783784,1.375,1.166666666666667,1.0,0.546875,0.3888888888888888,0.0,0.5,0.5,1.0,2.5,2.0,1.0,4.0,3.0,1.0,0.0990990990990991,0.06306306306306306,0.01801801801801802,1.0,0.0,1.0,1.0,4.0,0.07207207207207207,1.464285714285714,1.623724489795918,0.5,5.0,14.0,0.3693693693693694,1.909090909090909,2.25,2.625,1.178571428571429,1.375,1.166666666666667,1.457142857142857,2.049107142857143,?,1.40625,?,?,2.0,2.0,1.0,1.0,0.5,0.5,1.6,2.0,4.0,1.25,2.5,2.0,2.0,2.666666666666667,8.0,1.333333333333333,4.0,3.0,3.818181818181818,6.000000000000001,21.0,1.571428571428572,5.5,3.5,0.7028571428571427,1.233082706766917,1.366666666666667,1.464285714285714,1.452275320065914,5.261689485920949,9.36029411764706,?,0.5,1.0,1.0,0.5,1.25,2.0,2.5,5.0,1.166666666666667,1.75,2.0,2.8,0.01752885848653271,0.06628940986257073,0.1034047919293821,0.3445378151260504,0.3809523809523809,0.7272727272727273,0.8571428571428571,1.0,0.0,0.0,0.0,?,1.0,2.0,2.0,1.0,0.25,0.4,0.5,1.0,0.5,1.0,1.333333333333333,4.0,0.1904761904761905,0.7272727272727273,1.142857142857143,4.0,0.48,0.8421052631578947,0.9333333333333333,1.0,0.0,0.0,0.0,?,1.0,2.0,2.0,1.0,0.25,0.4,0.5,1.0,0.3333333333333333,0.5,0.5714285714285714,0.8,0.003420265070542967,0.01293451899757478,0.0201765447667087,0.06722689075630252,1.26,1.157894736842105,1.088888888888889,1.0,0.7127329192546585,1.772151898734177,2.241830065359478,?,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.5,0.4285714285714285,0.2,0.01795639162035058,0.5789473684210527,0.4666666666666667,0.2,0.897039897039897,1.264628944048564,1.0,1.0,0.4117647058823529,0.3693693693693694,0.5161290322580645,0.0,2.0,0.25,0.25,0.1290322580645161,Positive
1.428571428571429,0.4591836734693878,0.5,2.5,7.0,0.2150537634408602,1.875,1.0,1.5,1.671875,0.25,0.0,0.5,0.5,1.5,4.0,1.5,1.5,4.0,2.0,1.0,0.1612903225806452,0.04301075268817205,0.03225806451612903,0.75,0.0625,0.5,1.0,2.0,0.03225806451612903,2.181818181818182,3.785123966942149,0.5,7.0,11.0,0.5161290322580645,0.761904761904762,1.428571428571429,0.9523809523809524,1.875,1.25,0.6666666666666666,0.274651916841503,1.836734693877551,?,6.6875,?,?,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.625,1.666666666666667,1.666666666666667,2.666666666666667,2.666666666666667,1.0,1.75,3.5,7.0,2.0,4.0,2.0,1.333333333333333,5.0,6.666666666666667,3.75,5.0,1.333333333333333,1.707509881422925,1.454545454545454,2.493506493506493,2.181818181818182,8.399864145816824,2.671852211959164,22.02253944402705,22.7107438016529,1.0,1.0,1.0,1.0,2.8,1.75,4.666666666666667,4.666666666666667,1.222222222222222,1.833333333333333,2.75,3.666666666666667,0.05144694533762057,0.06852248394004283,0.253968253968254,0.3368421052631579,0.525,0.4,0.75,0.5,0.1361111111111111,0.03738317757009346,0.25,?,1.0,1.0,1.0,0.3333333333333333,0.4,0.25,0.6666666666666666,0.6666666666666666,0.2857142857142857,0.5,1.0,2.0,0.15,0.2,0.7499999999999999,1.0,0.5869565217391305,0.5,0.8571428571428571,0.75,0.1386986301369863,0.04411764705882353,0.3636363636363636,0.375,1.0,1.0,1.0,1.0,0.4,0.25,0.6666666666666666,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.5,0.6666666666666666,0.003215434083601286,0.004282655246252677,0.01587301587301587,0.02105263157894737,1.118012422360249,1.25,1.142857142857143,1.5,1.019010343863573,1.180147058823529,1.454545454545455,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.7777777777777778,0.6666666666666666,0.5,0.3333333333333333,0.02143622722400857,0.8333333333333334,0.5714285714285714,0.5,1.266862170087976,1.756991640815553,1.0,1.0,0.4074074074074074,0.5161290322580645,0.5,0.07608695652173914,1.0,0.25,0.1428571428571428,0.07142857142857142,Negative
1.363636363636364,0.5495867768595042,0.5,2.5,11.0,0.4411764705882353,0.5,?,?,0.0,?,?,0.5,?,?,0.5,?,?,1.0,?,?,0.01470588235294118,?,?,0.8333333333333334,0.2222222222222222,0.5,1.5,3.0,0.07352941176470588,1.454545454545455,1.384297520661157,0.5,4.5,11.0,0.4705882352941176,2.727272727272727,?,?,?,?,?,?,?,?,?,?,?,1.0,?,?,?,?,?,5.0,?,?,?,?,?,11.0,?,?,?,?,?,30.0,?,?,?,?,?,1.163636363636364,1.939393939393939,?,?,2.627819022272026,7.382920110192836,?,?,1.0,1.0,?,?,1.8,3.0,?,?,0.7857142857142857,2.75,?,?,0.03121951219512195,0.8205128205128206,?,?,0.6111111111111112,1.666666666666667,?,?,0.404344193817878,?,?,?,1.0,1.0,?,?,0.6,3.0,?,?,0.2727272727272727,3.0,?,?,0.1666666666666667,5.0,?,?,0.6666666666666667,1.111111111111111,?,?,0.4218455743879473,1.185185185185185,?,?,1.0,1.0,?,?,0.6,1.0,?,?,0.2142857142857143,0.75,?,?,0.004878048780487805,0.1282051282051282,?,?,1.090909090909091,0.6666666666666666,?,?,1.043283373021432,0.0,?,?,1.0,1.0,?,?,1.0,0.3333333333333333,?,?,0.7857142857142857,0.25,?,?,0.02926829268292683,0.1666666666666667,?,?,1.112299465240642,1.529060660076702,1.0,1.0,0.4230769230769231,0.4705882352941176,0.6451612903225806,0.3962848297213622,1.0,0.6,0.25,0.1612903225806452,Negative
1.428571428571429,0.5306122448979591,0.5,2.5,7.0,0.2985074626865671,1.0,0.5,?,0.125,0.0,?,0.5,0.5,?,1.5,0.5,?,4.0,1.0,?,0.1194029850746269,0.01492537313432836,?,1.5,0.3333333333333333,0.5,2.0,6.0,0.2686567164179104,1.25,0.5,0.5,3.0,8.0,0.2985074626865671,1.428571428571429,2.857142857142857,2.0,?,?,?,4.244897959183673,?,?,?,?,?,1.0,1.0,1.0,?,?,?,1.666666666666667,5.0,3.0,?,?,?,1.75,7.0,4.0,?,?,?,2.5,20.0,8.0,?,?,?,0.855263157894737,0.9615384615384615,0.9210526315789473,?,1.134228187919463,1.612903225806452,1.225,?,1.0,1.0,1.0,?,1.2,1.5,1.5,?,0.6153846153846154,0.8,1.142857142857143,?,0.02906976744186046,0.06993006993006992,0.3883495145631068,?,1.05,1.5,3.0,?,0.6282051282051283,2.666666666666667,?,?,1.0,1.0,1.0,?,0.8,1.333333333333333,4.0,?,0.8571428571428571,1.5,6.0,?,0.9,2.25,18.0,?,1.026315789473684,1.153846153846154,1.105263157894737,?,0.7561521252796419,1.075268817204301,0.8166666666666668,?,1.0,1.0,1.0,?,0.8,1.0,1.0,?,0.4615384615384616,0.6,0.8571428571428571,?,0.02616279069767442,0.06293706293706293,0.3495145631067961,?,0.9774436090225564,0.7692307692307692,0.3684210526315789,?,1.203670730036981,0.4032258064516129,0.0,?,1.0,1.0,1.0,?,1.0,0.75,0.25,?,0.5384615384615384,0.4,0.1428571428571428,?,0.02906976744186046,0.3076923076923077,0.05263157894736842,?,0.9701492537313432,1.121991701244813,1.0,1.0,0.3076923076923077,0.2985074626865671,1.241379310344828,0.7649402390438248,1.0,0.8,0.5,0.6206896551724138,Positive
1.6,1.14,0.5,3.5,5.0,0.2461538461538462,0.8571428571428571,3.0,?,0.1224489795918367,0.0,?,0.5,3.0,?,1.5,3.0,?,7.0,1.0,?,0.1846153846153846,0.09230769230769231,?,0.8333333333333334,0.2222222222222222,0.5,1.5,3.0,0.07692307692307693,1.083333333333333,0.2847222222222222,0.5,2.0,12.0,0.4,1.866666666666667,0.5333333333333333,0.2857142857142857,?,?,?,9.31,?,?,?,?,?,1.0,0.1666666666666667,0.1666666666666667,?,?,?,2.333333333333333,1.166666666666667,0.5,?,?,?,0.7142857142857143,5.0,7.0,?,?,?,1.333333333333333,2.666666666666667,2.0,?,?,?,0.8253968253968254,1.274509803921569,0.7878787878787878,?,0.304974430497443,1.867030965391621,0.2719734660033167,?,1.0,1.0,1.0,?,0.5714285714285714,1.333333333333333,0.6666666666666666,?,1.5,1.2,3.0,?,0.04952380952380953,0.06582278481012659,0.13,?,0.5208333333333334,0.9722222222222223,0.2777777777777778,?,0.1949317738791423,1.814814814814815,?,?,1.0,1.0,0.1666666666666667,?,0.4285714285714285,1.0,0.5,?,0.6,0.4285714285714285,3.0,?,0.3125,0.4166666666666667,0.8333333333333334,?,0.634920634920635,0.9803921568627452,0.6060606060606061,?,0.2380288238028824,1.457194899817851,0.2122719734660033,?,1.0,1.0,1.0,?,0.4285714285714285,1.0,0.5,?,0.375,0.3,0.75,?,0.009523809523809525,0.01265822784810127,0.025,?,1.219047619047619,1.008403361344538,2.181818181818182,?,1.221087866108787,0.8029441284710604,0.0,?,1.0,1.0,6.0,?,1.0,1.0,1.0,?,0.625,0.7,0.25,?,0.03047619047619048,0.7058823529411765,0.5454545454545454,?,0.9333333333333332,0.4974311358712472,1.0,0.5714285714285714,0.4285714285714285,0.4,0.6372549019607844,0.2563519150549868,1.0,0.4285714285714285,0.2307692307692308,0.1470588235294118,Negative
1.583333333333333,1.868055555555556,0.5,4.5,6.0,0.2676056338028169,1.214285714285714,1.0,?,0.5612244897959183,0.0,?,0.5,1.0,?,2.5,1.0,?,7.0,2.0,?,0.2394366197183098,0.05633802816901409,?,0.875,0.171875,0.5,1.5,4.0,0.09859154929577464,1.5,1.4375,0.5,3.5,8.0,0.3380281690140845,1.303921568627451,1.583333333333333,1.214285714285714,?,?,?,3.328535353535355,?,?,?,?,?,1.0,0.5,0.5,?,?,?,1.8,4.5,2.5,?,?,?,0.8571428571428571,3.0,3.5,?,?,?,1.117647058823529,4.749999999999999,4.25,?,?,?,1.153846153846154,1.375,1.636363636363636,?,1.097328244274809,3.221064814814815,12.1764705882353,?,1.0,1.0,1.0,?,0.7777777777777778,1.4,2.333333333333333,?,0.8,0.7272727272727273,1.333333333333333,?,0.03521643433602348,0.03931203931203931,0.1610738255033557,?,0.5526315789473685,0.7205882352941178,0.875,?,0.0920074349442379,0.30625,?,?,1.0,1.0,0.5,?,0.3333333333333333,0.6,1.5,?,0.6666666666666666,0.5714285714285714,2.0,?,0.368421052631579,0.4117647058823529,1.75,?,0.673076923076923,0.8020833333333334,0.9545454545454546,?,0.1312022900763359,0.3851273148148149,1.455882352941177,?,1.0,1.0,1.0,?,0.3333333333333333,0.6,1.0,?,0.4,0.3636363636363636,0.6666666666666666,?,0.01027146001467351,0.01146601146601147,0.04697986577181208,?,1.217948717948718,1.113095238095238,1.090909090909091,?,1.425996607294317,1.257558578987151,0.0,?,1.0,1.0,2.0,?,1.0,1.0,0.6666666666666666,?,0.6,0.6363636363636364,0.3333333333333333,?,0.02787967718268525,0.7083333333333334,0.3636363636363636,?,1.140845070422535,1.334952229299363,1.0,0.7777777777777778,0.2962962962962963,0.3380281690140845,0.65625,0.162828947368421,1.0,0.3333333333333333,0.2666666666666667,0.175,Negative
1.8,0.86,0.5,3.0,5.0,0.375,2.0,?,?,0.25,?,?,1.5,?,?,2.5,?,?,2.0,?,?,0.1666666666666667,?,?,1.0,0.0,1.0,1.0,2.0,0.08333333333333333,1.125,0.734375,0.5,3.0,8.0,0.375,0.9,?,?,?,?,?,3.44,?,?,?,?,?,0.3333333333333333,?,?,?,?,?,1.2,?,?,?,?,?,2.5,?,?,?,?,?,2.25,?,?,?,?,?,0.7159090909090909,0.75,?,?,0.9858732876712326,1.958333333333333,?,?,1.0,0.5,?,?,1.0,1.2,?,?,1.142857142857143,2.0,?,?,0.04128440366972477,0.09183673469387756,?,?,0.5555555555555556,0.5,?,?,0.0,0.0,?,?,2.0,0.6666666666666666,?,?,0.3333333333333333,0.4,?,?,0.4,1.0,?,?,0.2222222222222222,0.5,?,?,0.6363636363636364,0.6666666666666666,?,?,0.0,0.0,?,?,2.0,1.0,?,?,0.3333333333333333,0.4,?,?,0.2857142857142857,0.5,?,?,0.009174311926605503,0.02040816326530612,?,?,1.145454545454546,1.333333333333333,?,?,1.154520547945205,0.6666666666666666,?,?,1.0,1.5,?,?,1.0,1.0,?,?,0.7142857142857143,0.5,?,?,0.04128440366972477,0.6666666666666666,?,?,0.796875,0.9517236547085202,1.0,1.0,0.4705882352941176,0.375,0.5384615384615384,0.0,2.0,0.3333333333333333,0.2857142857142857,0.1538461538461539,Negative
1.75,1.0625,1.0,3.5,4.0,0.2916666666666667,1.25,1.5,?,0.0625,0.0,?,1.0,1.5,?,1.5,1.5,?,4.0,1.0,?,0.2083333333333333,0.0625,?,?,?,?,?,0.0,0.0,1.3125,0.24609375,0.5,2.0,8.0,0.4375,1.4,1.166666666666667,0.8333333333333334,?,?,?,17.0,?,?,?,?,?,1.0,0.6666666666666666,0.6666666666666666,?,?,?,2.333333333333333,2.333333333333333,1.0,?,?,?,1.0,4.0,4.0,?,?,?,1.4,4.666666666666667,3.333333333333333,?,?,?,0.75,1.05,0.875,?,0.2316176470588235,3.9375,?,?,0.5,0.5,0.3333333333333333,?,0.5714285714285714,1.333333333333333,1.333333333333333,?,2.0,2.0,8.0,?,0.0625,0.0875,0.2916666666666667,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,0.0,?,0.0,0.0,0.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,0.0,?,0.0,0.0,0.0,?,1.0,1.0,1.0,?,1.0,1.0,?,?,1.0,1.0,1.0,?,1.0,1.0,1.0,?,1.0,1.0,1.0,?,0.04166666666666667,1.0,1.0,?,0.9296874999999999,0.5877776342975207,1.0,0.5714285714285714,0.4705882352941176,0.4375,?,?,?,?,0.0,0.0,Negative
0.9166666666666666,0.1180555555555555,0.5,1.5,6.0,0.2558139534883721,3.0,?,?,0.0,?,?,3.0,?,?,3.0,?,?,1.0,?,?,0.1395348837209302,?,?,?,?,?,?,0.0,0.0,2.166666666666667,0.4722222222222222,1.5,3.5,6.0,0.6046511627906976,0.3055555555555555,?,?,?,?,?,?,?,?,?,?,?,0.1666666666666667,?,?,?,?,?,0.5,?,?,?,?,?,6.0,?,?,?,?,?,1.833333333333333,?,?,?,?,?,2.363636363636364,0.7222222222222222,?,?,4.0,?,?,?,3.0,0.5,?,?,2.333333333333333,1.166666666666667,?,?,1.0,6.0,?,?,0.1099365750528541,0.2015503875968992,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,?,?,0.0,0.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,?,?,0.0,0.0,?,?,1.0,1.0,?,?,1.0,?,?,?,1.0,1.0,?,?,1.0,1.0,?,?,1.0,1.0,?,?,0.04651162790697674,1.0,?,?,1.310077519379845,0.6023060796645701,3.0,1.0,0.4615384615384616,0.6046511627906976,?,?,?,?,0.0,0.0,Negative
1.857142857142857,2.551020408163265,0.5,5.5,7.0,0.4814814814814815,1.0,?,?,0.0,?,?,1.0,?,?,1.0,?,?,1.0,?,?,0.03703703703703703,?,?,0.5,0.0,0.5,0.5,1.0,0.01851851851851852,2.083333333333333,3.118055555555555,1.0,6.0,6.0,0.462962962962963,1.857142857142857,?,?,?,?,?,?,?,?,?,?,?,0.5,?,?,?,?,?,5.5,?,?,?,?,?,7.0,?,?,?,?,?,13.0,?,?,?,?,?,1.234567901234568,2.777777777777778,?,?,1.281255573390405,49.88888888888889,?,?,2.0,2.0,?,?,1.090909090909091,6.0,?,?,0.75,3.0,?,?,0.03556187766714082,0.4545454545454545,?,?,0.2692307692307692,0.5,?,?,0.0,?,?,?,1.0,0.5,?,?,0.09090909090909091,0.5,?,?,0.1428571428571428,1.0,?,?,0.03846153846153846,0.5,?,?,0.2962962962962963,0.6666666666666666,?,?,0.0,0.0,?,?,1.0,1.0,?,?,0.09090909090909091,0.5,?,?,0.125,0.5,?,?,0.001422475106685633,0.01818181818181818,?,?,1.1005291005291,1.333333333333333,?,?,1.048252366757297,0.0,?,?,1.0,2.0,?,?,1.0,1.0,?,?,0.875,0.5,?,?,0.03698435277382645,0.6666666666666666,?,?,1.157407407407407,1.187076988155668,2.0,1.0,0.4,0.462962962962963,0.2857142857142857,0.0,1.0,0.09090909090909091,0.125,0.03571428571428571,Negative
